  4.9673871304938594e-001	 -2.6209657040374601e-001	  5.1447862372221287e-001	  5.0571265509554417e-002	  1.1523594871740997e-001	 -5.1456850927076442e-002	  6.3500418779484896e-002	 -2.9296606121235286e-001	  5.5814136559361949e-001	 -1.3311125534337275e-017	 -5.6355547071260846e-017	 -4.9473462983542761e-017	  6.7265555792155293e-017	 -1.9594531289831192e-017	 -7.7407326227562997e-018	  9.3032881831809414e-031	 -1.0884820603857519e-031	  5.2718114717173090e-031	  1.3356571834510864e-031	  1.8519108440487124e-032	 -5.1273167747345908e-034	
  4.2894473150612067e-001	 -1.7557620608652175e-001	  3.9483723999553066e-001	 -2.1417040208873001e-002	  1.3153970536146870e-001	  7.5831500023498977e-002	  1.4606924848109673e-001	  3.3455010323162809e-001	 -6.8739447922156516e-001	  1.3803734635547597e-017	  1.1990801116581592e-016	  6.2989053473527832e-017	 -1.2346909037341118e-016	  1.2567686243709313e-017	  9.7219217555951277e-017	 -3.8985907173431803e-017	 -1.5653204111930682e-017	  1.7217137420737851e-017	 -1.9800155243602542e-019	 -5.9029670710710642e-017	 -1.8718729750223138e-017	
 -6.7462731267913156e-001	 -2.0455019896157556e-002	  6.4042587471124557e-001	 -5.7818409872328863e-002	 -1.3668676076917544e-001	 -5.9639096487962825e-002	  3.2962246188689814e-001	  7.2563841390903550e-003	 -5.2532597430415828e-003	  2.1704832968552469e-017	  1.1699704845951990e-017	 -2.5321636051788256e-017	 -4.8152003898456042e-018	  2.3173750531527673e-017	  5.3163726460895570e-018	 -1.3532031532015234e-017	  2.4057559224830351e-017	  1.2093799435852241e-017	  6.8712893877209585e-017	 -3.5083379424374098e-017	 -4.3181567295167263e-017	
 -1.6593911732694269e-001	 -1.3240980829316473e-001	 -2.7551843600609471e-004	 -8.4343708577849674e-002	  4.0082846038094228e-001	  8.7426568101203705e-001	 -3.7088833195953907e-002	  6.6571717614661685e-002	  1.3040937136819658e-001	  6.5736914577833442e-017	  3.2589330798636063e-017	  4.0872776458792319e-017	  7.1860414356117823e-019	 -2.0788897743753442e-016	  1.8688996505791363e-016	  7.7567434225755038e-017	  1.4054186356182741e-016	 -5.7670012384761997e-017	 -9.7970448102386610e-017	  9.5296295078987402e-017	 -1.4138836906842056e-016	
  0.0000000000000000e+000	  0.0000000000000000e+000	  0.0000000000000000e+000	  5.5511151231257827e-017	  0.0000000000000000e+000	 -2.7755575615628914e-017	  1.1102230246251565e-016	  1.5959455978986625e-016	 -5.5511151231257827e-017	  1.3503715627336715e-003	  1.4034069324133591e-001	 -6.5498189333896450e-001	  7.2369566031196464e-001	  1.5237312727444371e-001	 -6.5942452528900020e-002	  1.1103871714573756e-014	 -5.3201905794054798e-015	  5.1193469018051264e-015	  1.5884140686302046e-016	  7.5399568469285924e-017	  7.4103126315119472e-017	
  0.0000000000000000e+000	  0.0000000000000000e+000	 -3.4694469519536142e-018	  2.2204460492503131e-016	 -2.2204460492503131e-016	  1.1102230246251565e-016	 -1.6653345369377348e-016	 -9.7144514654701197e-017	  1.1102230246251565e-016	  5.2633625033268955e-003	  9.7080809192634820e-001	  1.6779645469715745e-001	 -6.7196374730063582e-002	  1.5597085419071272e-001	  2.2495228887532016e-002	 -4.7943565265868047e-015	 -2.5368732127874123e-018	  1.8130783840168761e-016	 -2.3195053363016861e-015	 -4.0036310927716872e-016	  4.3330523843479091e-017	
  0.0000000000000000e+000	  0.0000000000000000e+000	  0.0000000000000000e+000	  5.5511151231257827e-017	 -1.1102230246251565e-016	 -1.1102230246251565e-016	  3.3306690738754696e-016	 -1.1102230246251565e-016	 -1.3877787807814457e-016	 -5.1193932324033931e-001	  3.8114569249369935e-002	  4.6907785858735185e-001	  5.1905535634132094e-001	 -4.9560374256318035e-001	 -3.7280543518252003e-002	  1.8382947310119422e-014	 -3.2230082213460138e-015	  7.5707580583258639e-015	  7.1624279900287535e-016	  1.7810693879420642e-016	 -1.0980997545414812e-016	
  0.0000000000000000e+000	  0.0000000000000000e+000	  0.0000000000000000e+000	  0.0000000000000000e+000	  0.0000000000000000e+000	  0.0000000000000000e+000	 -2.7755575615628914e-017	  3.3306690738754696e-016	  2.2204460492503131e-016	  6.6056080810593326e-003	 -1.8247632703721739e-001	  4.8911584338579689e-001	  2.9606373651909873e-001	  7.6876578916595983e-001	 -2.2083902075556280e-001	  5.6951767495569017e-015	 -7.4832036567444623e-016	  1.5624122255516029e-014	 -9.9502958204472017e-016	  1.6664150905020561e-016	  1.9497218102942613e-016	
  0.0000000000000000e+000	  0.0000000000000000e+000	  0.0000000000000000e+000	  0.0000000000000000e+000	  0.0000000000000000e+000	  0.0000000000000000e+000	  0.0000000000000000e+000	  1.1102230246251565e-016	  5.5511151231257827e-017	 -2.2714422088433711e-001	 -5.5445322205723652e-002	  1.0626052342324931e-002	  5.8174944634816726e-002	  2.3043794200047324e-001	  9.4272606672314463e-001	 -5.4786822030145080e-014	  8.6057611674303158e-015	 -2.3800365827242823e-014	  1.7767607800064528e-015	 -2.1138482088693701e-016	  2.6317651094195303e-016	
 -5.9155458772333835e-032	 -1.1524808750701940e-031	 -5.5848394884403340e-031	  1.1093356479670479e-031	  6.9025329206838533e-031	 -5.9164567891575885e-031	  3.9443045261050590e-031	  1.2621774483536189e-029	 -3.2343297114061484e-029	  3.4040489403896590e-001	  1.4010050756414483e-003	  1.1871302404954620e-001	  1.3708433716771729e-001	 -1.0291815809876739e-001	  9.7460557077186052e-002	  6.6853337127775825e-001	 -3.8867518700231668e-001	 -2.5387645091128619e-001	 -4.1052868590486019e-001	 -1.2417310477647560e-002	  6.5336841669872358e-004	
