  -1.4655264416809199e-01	  -2.3042276996442879e-01	  -4.7430404336020471e-03	  -1.3268899397579373e-01	  -6.3828477842607562e-02	   1.6750076940991768e-01	  -1.6724314632778425e-01	   1.3492091821764440e-01	  -3.2141938167465139e-01	  -1.5077659556167283e-01	  -1.2383201570483059e-01	   1.8675506891126670e-01	   2.1966958923969204e-01	   5.9002751958119132e-02	  -5.3255607746187161e-01	   2.6691821849524802e-02	  -5.4916145826767093e-01	  -1.2488267906859850e-01	
   9.4718336009357001e-02	  -1.4730727210519329e-01	  -5.0467502994698465e-01	   1.0496523878661987e-01	   3.9566051335099869e-02	  -7.7432884961677301e-02	  -2.5005350169914109e-01	   1.1918415186066690e-01	  -1.2378475494541449e-01	  -2.3218995141456183e-01	   6.1673773267537577e-02	  -6.6917344929472555e-01	  -4.0638269123931745e-02	   2.1192960838658494e-02	   5.1857823099621808e-02	   2.9764207976418039e-01	  -6.7607825199794219e-02	   2.3203635533304342e-02	
   6.2704842235000446e-02	   2.5695718534674967e-02	  -1.1411165642943809e-01	   3.1194103881586902e-02	  -4.2456166777475990e-02	  -8.8181825652222504e-02	  -9.1348504301257946e-02	   1.1030450470703600e-01	  -1.7468244478613204e-01	   4.3048105127224567e-02	  -3.5017343986984240e-01	  -1.6574806949062854e-02	  -5.9966625848902300e-01	  -5.0054280956170261e-01	  -1.5841777693969700e-01	  -3.8551665176488237e-01	  -2.0791253826987842e-02	   1.0846914839778425e-01	
  -6.0953822143108238e-02	  -3.7071813927823688e-01	  -1.3172758375569049e-01	  -4.3439190719488173e-02	  -9.9280063165082519e-02	   1.2762715159183599e-01	  -1.3368728992001386e-01	  -1.1505239288158706e-01	  -2.3914615641584000e-01	  -3.7747843743757370e-01	  -2.1058144478418733e-01	   1.6882596516181844e-01	   3.5416275207790149e-01	  -1.1403787673119563e-01	   4.1954557452788099e-01	  -3.2584360141307045e-01	   2.7519853259221866e-01	   1.1605488024153440e-01	
   5.7540978830251874e-03	   2.6300367183320811e-02	   2.7159853156950464e-02	   2.6414014591153717e-01	   1.0050574049409511e-01	  -3.2100288689206745e-02	   3.4550545657327569e-01	   2.5233558414380719e-01	  -5.5052879137552668e-01	  -2.1190557210896688e-02	   1.7443107455448936e-01	   1.9000037426183752e-01	  -2.3100595275581406e-01	   1.5706370966505298e-01	   4.3653560863745344e-01	   8.8100495429162526e-02	  -2.9323039644141802e-01	   4.6789053672017064e-02	
  -4.0485532393269283e-02	  -3.0654198807595062e-01	   6.2846744649981218e-02	   4.7327315619221844e-01	   2.1674136137900055e-01	   4.0026384160807471e-01	   3.8565916402685751e-02	  -5.5250496245825353e-01	   3.7752561228597437e-02	   1.4919320022888036e-01	   1.8997917472796616e-01	  -1.5402696463338633e-01	  -9.0086484208067322e-02	  -9.7796088730922923e-02	  -5.7257908498849708e-02	  -1.5923755809104878e-01	  -1.8047342117844001e-01	  -1.1536054658504654e-02	
  -9.6347757184707256e-02	   2.6808945074772239e-01	  -7.2964101007775440e-03	   3.5580410798640993e-01	  -7.3161204295834659e-01	   1.1084008290956864e-01	  -2.4263248192171011e-01	   1.2321418746789164e-01	   1.4883861556445225e-02	   6.9280639961108198e-02	   3.2027808114621859e-01	   4.8190867959411569e-03	   1.2647579610364723e-01	  -1.6794186750954032e-01	   5.1684273808542847e-02	  -9.6460049017889044e-02	  -7.6983640394949621e-02	   2.9595596457847487e-02	
   8.6014970957170034e-02	   6.9089226578819940e-02	   1.2326230566138295e-03	  -5.8792768566966824e-01	  -4.1924397419916729e-02	   6.3648209284707014e-01	  -1.6386111268322534e-01	   7.7406830866640717e-03	  -1.4941635562089861e-01	   1.2752215308896664e-01	   2.6308857824562049e-01	  -5.7410239629439169e-02	  -2.5750747499253046e-01	   3.8904448285832305e-03	   1.5820980140943663e-01	   4.8817593623944569e-02	   5.6649438903542113e-02	   1.8535188659137662e-02	
   8.2490127204237762e-04	  -3.0645515454180994e-01	   1.9566431778402754e-01	   3.2523036333426503e-01	   6.7911976349800299e-02	   1.0655813730101826e-01	  -3.9685464393966252e-01	   3.4158706844644321e-01	  -5.5794644135107471e-02	   6.3780220224025214e-02	   2.0009365022463532e-02	   1.6509412522572151e-01	  -2.4663690978337141e-01	   3.3266933568004431e-01	  -1.7379030779767823e-01	   9.2671038527529587e-02	   4.7073218826064567e-01	  -7.1884595167121992e-02	
  -6.8104584936578519e-02	   2.9009027268786169e-01	  -2.7221197029211490e-02	   1.1551626973562240e-01	  -2.7074679880251978e-01	   1.7057762287923126e-01	   1.1538342555633341e-01	  -4.4522529381113213e-01	  -1.9220047715885552e-01	  -3.0615455582840490e-01	  -3.7570158033792955e-01	   8.9980362136612480e-02	  -2.2235002504389950e-01	   1.4482345256597989e-01	  -1.0926451739666843e-01	   4.2287929682388331e-01	   1.9022258143654677e-01	  -7.6821454906415301e-02	
