  -1.1859884699000417e-01	   1.4476591062640315e-01	  -3.4916745354062523e-01	   1.3792761126685091e-01	  -4.3210384326275808e-01	  -8.7495076386853721e-03	   2.5448707578860236e-01	   2.4132446097291696e-01	   2.2266264771560387e-01	  -4.1841165617520423e-02	  -6.4832685437535298e-01	   9.1963913998130961e-02	  -1.2485931580962469e-01	   1.9280788832673628e-02	  -1.3395871664765399e-01	   7.1312473159079138e-03	  -8.2797272514345861e-05	  -1.3112944581302497e-02	
  -2.5194944294622656e-02	   1.1370907723316714e-01	   1.3645618091602360e-01	  -1.5674892141635777e-01	   2.2962738265848243e-01	  -5.3081357263766371e-01	   3.5354841880562837e-01	  -2.5440055538070322e-01	  -3.8720681030462678e-01	   3.1247670651035415e-02	  -2.5955539586561799e-01	   7.1673542672853169e-02	  -2.1240980468882897e-01	  -3.8060424019193850e-01	  -6.7303212225840806e-02	  -3.0018008477949451e-03	   2.4537791005442469e-02	  -2.2517899971851704e-02	
   5.7800217256892550e-03	  -5.2497247588330340e-02	   6.2065597990149435e-02	   7.7652786445403896e-02	   5.9552051382126825e-02	  -2.2633977482739653e-01	   1.5589141370288639e-01	  -1.8386188154882604e-01	  -5.3069734398937432e-02	  -8.6860810876398256e-02	  -1.0313527292462837e-01	  -5.1502945007515399e-01	  -2.2556120348562136e-01	   7.2995533688542591e-01	   4.5205665730862127e-02	   4.7141315750418245e-02	  -9.8492632056196988e-03	   1.0776894033982187e-02	
   4.8322718026279299e-02	  -3.3326022672456057e-01	   8.0045062095957853e-02	   5.7116538556994534e-01	   1.2728459001444298e-01	  -1.8484427932481443e-01	   4.8233407624201696e-01	  -7.9310955156152246e-02	   4.2021030196989329e-01	  -3.2483393692670157e-02	   2.0395904139947543e-01	   1.0570162040608104e-01	   1.4816879278531883e-01	  -1.0375408040170231e-01	  -1.0131313075775111e-02	  -3.7160810996865183e-02	   3.5846417914015306e-03	   6.3993856937047157e-03	
   9.8287026126774646e-02	  -3.3310856188937554e-01	   3.7448445509482009e-02	   4.8708783495961083e-01	  -2.8936634857794252e-01	   2.4865519501486899e-01	  -1.9316228830887738e-02	  -2.5309321351633329e-02	  -6.8038285940242760e-01	   4.7360633355297790e-02	  -5.8428019844129514e-02	   7.7860245525953400e-02	  -1.1006763691880089e-01	  -1.8540849249499381e-02	   8.2616788563273591e-02	   1.4399023936511062e-02	  -9.0282718097004915e-05	   3.7410473663384743e-03	
  -2.3972448062168719e-01	   4.1508378625003717e-01	  -2.9659508600845180e-01	   1.2932177919904198e-01	  -4.0858392859125597e-01	  -1.0923047123528988e-01	   4.7192249467566116e-02	  -5.1311587351659338e-01	  -2.1141381836481399e-02	   2.6219239446695525e-01	   3.7082369623819017e-01	   1.6756566489374583e-02	   6.4866493889418925e-02	   1.2216765773954232e-02	   9.5728623835058646e-02	  -1.7450442327184908e-02	   1.2936461902832278e-03	   1.8650665412323596e-02	
   3.7871763789815077e-01	  -1.6592667913096593e-01	   5.1718331829545128e-01	  -1.7880759305753757e-01	  -4.5819047316533734e-01	  -7.0609651423233170e-03	  -1.0760635681512025e-01	  -3.5175308420503604e-01	   2.6086458429688547e-01	   2.4253990366830358e-01	  -2.0526132945580777e-01	  -2.4053936702497572e-02	   2.6712038386919629e-02	  -5.3357978372522451e-02	  -1.0515567842276685e-01	  -5.5722937367295444e-03	   4.6315477465476472e-03	   5.9375025279298915e-03	
   2.1479193077003352e-02	  -1.3352662596394831e-02	   4.7776652947221748e-02	  -1.8758900265063677e-01	  -1.8038104006469763e-01	   6.2674258606557773e-02	   1.4433794036226061e-01	  -2.2704570688987374e-01	  -7.8965914244625013e-03	  -7.0141544612972995e-01	  -6.4819590239351188e-02	   1.5545277713356742e-01	   1.8751196370476070e-01	   1.9610538278163267e-03	   5.4509105310551087e-01	  -3.9615759817404825e-03	  -7.6537972279721632e-03	  -1.6226190954787237e-02	
  -1.4851912753207195e-02	   4.3194553378904699e-01	   2.5571566740851215e-01	   5.2536921576756501e-01	   1.2498570263685521e-01	  -4.2200551233915501e-02	  -4.6144071675936349e-01	  -1.2562398809664499e-01	   1.1220880080239470e-01	  -3.3287937026567355e-01	  -1.6632299226311906e-01	  -1.4565568319839489e-01	  -1.0251626853486048e-01	  -1.8831910532149870e-01	  -8.3387287930431653e-02	   2.1107328522797897e-02	   1.4699887876754541e-03	  -5.8932665434484610e-03	
   5.2138804699900609e-01	   1.5654790211867001e-01	  -6.4383272896368388e-02	   5.0070064519390250e-02	  -2.1900649134028535e-01	  -4.8825186534173959e-01	  -1.2432444450042518e-01	   3.8262098368230890e-01	  -9.5606577994619690e-03	  -6.2846049156352751e-02	   2.8820976502433715e-01	   2.4718013768063785e-01	  -2.5320800066378257e-01	   1.1554148659016392e-01	   1.5121626605934740e-01	   8.9297873066124245e-03	  -5.5822298609019159e-03	  -1.1858341297235508e-02	
   5.1727135212806747e-03	   8.5954608389633409e-04	  -3.0695827689395448e-03	  -1.2126629035233377e-02	  -2.1656980235282289e-02	  -1.8302160118944255e-02	  -6.3900669868474300e-03	   3.8775758014777395e-03	  -2.9309948192004831e-02	  -7.4896980297467275e-02	   1.1318049519548762e-02	   2.9259969308609399e-02	   4.6409835694895485e-02	   4.2875403949209925e-02	  -9.9140067110234445e-02	  -1.2484228217052545e-01	   8.2024311260732485e-01	   5.3786429919690604e-01	
   3.5568159951564753e-02	   4.5818443448487201e-01	   3.9517296360337584e-01	   1.1249657886608852e-01	   1.2722432192463273e-01	   9.5999589657723927e-02	   2.3455687034898076e-01	   1.8468220440039529e-01	  -1.4720606191444205e-01	   2.6083402396544669e-01	  -1.4905174228174115e-01	   2.8321798962255751e-01	   4.3010777754953722e-01	   3.2674036070174084e-01	   1.4554731709764804e-01	  -1.6114182551875911e-02	  -1.0202193554961247e-02	   5.0780121649441901e-03	
   5.3440815460656277e-01	   1.0789839205903383e-01	  -3.4591743158679367e-01	   4.1385040645057325e-02	   6.2102820676279188e-02	  -1.0059573677284606e-04	   7.2862720832476108e-02	   3.8132721865063168e-03	  -1.0194852999790194e-01	   5.1194820898695891e-02	  -1.1265867366859711e-01	  -5.1449126982273263e-01	   4.7442629162702710e-01	  -2.2882677792357167e-01	   6.4517835395103085e-02	   3.6896069646432106e-03	   1.3601878611402553e-02	  -1.7750576202896218e-03	
